city,total_orders,total_revenue,total_freight,delivery_orders,late_orders,avg_delivery_delay_days,reviewed_orders,avg_review_score,negative_reviews,late_delivery_rate,negative_review_rate,freight_ratio
aracati,22,2769.53,826.72,21,2,-12.205106371252203,22,3.909090909090909,3.0,9.523809523809524,13.636363636363635,0.2985055225976971
aracatu,1,75.99,19.77,1,0,-22.2546875,1,4.0,0.0,0.0,0.0,0.26016581129095934
aracatuba,141,16733.59,2723.49,138,4,-12.597280344202897,140,4.121428571428571,21.0,2.898550724637681,15.0,0.16275587007928363
arace,4,413.4,77.78,4,3,53.52229456018518,4,3.75,1.0,75.0,25.0,0.18814707305273345
araci,3,277.87,80.37,3,0,-22.1343287037037,3,3.6666666666666665,1.0,0.0,33.33333333333333,0.28923597365674597
aracitaba,2,119.80000000000001,36.94,2,0,-20.954438657407408,2,3.0,1.0,0.0,50.0,0.308347245409015
aracoiaba,5,576.47,136.68,5,1,-12.82562037037037,5,3.6,1.0,20.0,20.0,0.2370982011206134
aracoiaba da serra,11,1511.57,190.19,11,0,-13.20428872053872,11,4.7272727272727275,0.0,0.0,0.0,0.12582281998187317
aracruz,41,4064.07,1038.9099999999999,40,5,-10.68818894675926,38,3.710526315789474,8.0,12.5,21.052631578947366,0.2556329000238676
aracuai,9,1362.98,225.8,9,1,-13.327335390946502,9,3.7777777777777777,1.0,11.11111111111111,11.11111111111111,0.16566640743077668
aragarcas,4,156.88,90.72,3,0,-13.434035493827162,4,3.0,2.0,0.0,50.0,0.5782763895971443
aragoiania,1,112.9,0.0,1,0,-13.966979166666667,1,4.0,0.0,0.0,0.0,0.0
araguacu,1,129.5,33.36,1,0,-16.18224537037037,1,4.0,0.0,0.0,0.0,0.2576061776061776
araguaia,1,49.0,18.23,1,0,-12.067766203703703,1,5.0,0.0,0.0,0.0,0.37204081632653063
araguaina,41,8203.539999999999,1645.09,38,8,-6.950372807017544,41,3.7560975609756095,10.0,21.052631578947366,24.390243902439025,0.20053415964327598
araguana,1,119.0,105.07,1,0,-10.39068287037037,1,5.0,0.0,0.0,0.0,0.8829411764705882
araguapaz,2,120.9,39.989999999999995,2,0,-12.671915509259259,2,5.0,0.0,0.0,0.0,0.3307692307692307
araguari,54,10869.52,1179.42,54,3,-13.689281764403292,54,4.361111111111111,4.0,5.555555555555555,7.4074074074074066,0.10850709138950018
araguatins,5,681.98,177.92000000000002,5,0,-9.768891203703705,5,4.6,0.0,0.0,0.0,0.2608874160532567
aramari,2,167.4,55.16,2,2,43.63199074074075,2,5.0,0.0,100.0,0.0,0.3295101553166069
arame,1,29.99,34.15,1,0,-6.408032407407408,1,3.0,0.0,0.0,0.0,1.138712904301434
aramina,1,97.9,13.71,1,1,4.642256944444444,1,1.0,1.0,100.0,100.0,0.14004085801838612
arandu,4,345.5,110.14999999999999,3,0,-14.955154320987655,4,3.75,1.0,0.0,25.0,0.3188133140376266
arantina,1,180.0,24.41,1,0,-19.164479166666666,1,1.0,1.0,0.0,100.0,0.1356111111111111
arapei,2,324.89,28.82,2,0,-8.186290509259258,2,4.5,0.0,0.0,0.0,0.08870694696666565
arapiraca,29,8728.71,1421.32,29,5,-8.778926404853129,29,3.9655172413793105,5.0,17.24137931034483,17.24137931034483,0.16283276681204897
arapoema,1,55.9,42.67,1,0,-19.06488425925926,1,5.0,0.0,0.0,0.0,0.7633273703041146
araponga,2,239.9,65.23,2,0,-15.263547453703705,2,3.0,1.0,0.0,50.0,0.27190496040016676
arapongas,35,6617.96,861.9399999999999,32,4,-10.073585431134259,35,4.114285714285714,4.0,12.5,11.428571428571429,0.13024255208553692
arapora,5,1144.38,108.99,5,0,-12.885432870370371,5,4.6,0.0,0.0,0.0,0.09523934357468672
arapoti,9,966.97,313.94,9,0,-15.459466306584362,9,3.7777777777777777,2.0,0.0,22.22222222222222,0.32466364003019743
arapua,1,89.0,23.77,1,0,-14.144537037037036,1,5.0,0.0,0.0,0.0,0.26707865168539324
araputanga,4,517.45,127.80000000000001,4,0,-14.643634259259258,4,4.75,0.0,0.0,0.0,0.2469803845782201
araquari,11,993.25,292.11,11,2,-9.181677188552188,11,4.2727272727272725,1.0,18.181818181818183,9.090909090909092,0.29409514220991695
arara,1,109.9,27.24,1,0,-15.596099537037038,1,5.0,0.0,0.0,0.0,0.2478616924476797
ararangua,18,2246.55,540.19,18,1,-12.43469007201646,17,4.470588235294118,0.0,5.555555555555555,0.0,0.24045313925797335
araraquara,155,20352.07,2849.68,150,11,-11.250658950617284,154,4.37012987012987,13.0,7.333333333333333,8.441558441558442,0.14001917249694992
araras,94,13327.37,1859.88,93,7,-9.461826712465154,94,4.361702127659575,7.0,7.526881720430108,7.446808510638298,0.13955341526497725
arari,2,708.8,119.99000000000001,2,0,-13.22167824074074,2,4.5,0.0,0.0,0.0,0.16928611738148985
ararica,2,187.0,65.0,2,0,-17.836221064814815,2,4.0,0.0,0.0,0.0,0.34759358288770054
araripe,2,268.6,54.769999999999996,1,0,-12.552233796296296,2,3.0,1.0,0.0,50.0,0.20390915860014888
araripina,12,2169.58,718.97,11,0,-13.473723695286196,12,3.5,3.0,0.0,25.0,0.3313867200103246
araruama,77,17199.19,1996.86,74,8,-9.746175394144144,73,3.6986301369863015,17.0,10.81081081081081,23.28767123287671,0.11610197922111448
araruna,5,559.87,155.04999999999998,5,0,-9.509159722222222,5,4.6,0.0,0.0,0.0,0.27693928947791446
arataca,1,795.0,70.78,1,0,-8.369780092592592,1,5.0,0.0,0.0,0.0,0.08903144654088051
aratiba,1,92.5,13.99,1,0,-11.143703703703704,1,5.0,0.0,0.0,0.0,0.15124324324324326
aratuba,2,343.9,85.84,2,0,-8.938350694444445,2,3.5,0.0,0.0,0.0,0.24960744402442572
araucaria,54,5086.1,1169.77,54,4,-11.128305041152263,53,4.0,9.0,7.4074074074074066,16.9811320754717,0.22999351172804308
araujos,6,2490.5,220.72,5,0,-18.856076388888887,6,4.0,1.0,0.0,16.666666666666664,0.08862477414173861
araxa,78,13136.21,2010.8,75,9,-11.308874537037038,76,3.8552631578947367,17.0,12.0,22.36842105263158,0.15307307054317798
arceburgo,7,924.14,236.69,7,0,-10.71399966931217,7,4.714285714285714,0.0,0.0,0.0,0.2561192027182029
arcos,25,5391.7300000000005,597.63,25,1,-12.13269675925926,25,4.12,5.0,4.0,20.0,0.11084197465377531
arcoverde,5,515.8,161.6,5,1,-13.95779861111111,5,4.0,1.0,20.0,20.0,0.3132997285769678
areado,7,1246.69,113.86,6,0,-14.775507330246915,7,4.0,2.0,0.0,28.57142857142857,0.09132984142008037
areal,7,1152.18,212.45,7,0,-14.780616732804233,7,4.0,1.0,0.0,14.285714285714285,0.18438959190404275
arealva,4,266.68,73.2,3,0,-11.790181327160495,4,3.0,1.0,0.0,25.0,0.2744862756862157
areia,2,119.80000000000001,113.66,2,1,0.1543692129629628,2,2.0,1.0,50.0,50.0,0.9487479131886476
areia branca,3,183.6,129.39,3,0,-23.099818672839504,3,4.666666666666667,0.0,0.0,0.0,0.7047385620915032
areia branca dos assis,3,462.54,106.89,3,2,10.011238425925926,3,3.3333333333333335,1.0,66.66666666666666,33.33333333333333,0.2310935270463095
areial,1,159.9,34.92,1,0,-6.3523148148148145,1,5.0,0.0,0.0,0.0,0.21838649155722326
areias,3,441.86,126.77000000000001,3,0,-18.653163580246915,3,4.333333333333333,0.0,0.0,0.0,0.2869008283166614
areiopolis,3,896.49,47.75,3,0,-13.052847222222221,3,5.0,0.0,0.0,0.0,0.05326328235674687
arembepe,2,429.7,64.36,2,1,2.1987905092592595,2,1.0,2.0,50.0,100.0,0.14977891552245753
arenapolis,2,328.85,67.61,2,0,-17.08677662037037,2,5.0,0.0,0.0,0.0,0.20559525619583396
arenopolis,1,108.9,20.0,1,0,-19.169027777777778,1,4.0,0.0,0.0,0.0,0.18365472910927455
aribice,1,42.0,34.15,1,0,-9.109594907407407,1,4.0,0.0,0.0,0.0,0.8130952380952381
arinos,8,752.0699999999999,207.75,8,0,-13.474525462962964,8,4.625,0.0,0.0,0.0,0.27623758426742195
aripuana,8,1124.78,223.6,8,2,-12.46202835648148,8,3.375,2.0,25.0,25.0,0.19879443091093368
ariquemes,13,4124.97,844.67,13,1,-13.039322471509971,13,4.076923076923077,3.0,7.6923076923076925,23.076923076923077,0.20476997408466
ariranha,5,531.49,115.78,5,0,-14.696972222222223,5,4.2,1.0,0.0,20.0,0.2178404109202431
armacao dos buzios,29,4836.4,776.47,28,13,-2.717527281746032,29,3.7586206896551726,6.0,46.42857142857143,20.689655172413794,0.16054710114961543
armazem,2,249.9,39.45,2,0,-7.8103645833333335,2,4.0,0.0,0.0,0.0,0.15786314525810324
arneiroz,2,349.6,112.93,2,1,0.7135995370370372,2,2.5,1.0,50.0,50.0,0.32302631578947366
aroeiras,1,149.99,17.49,1,1,7.788726851851852,1,1.0,1.0,100.0,100.0,0.11660777385159009
arraial d ajuda,1,72.62,18.08,1,0,-20.412789351851853,1,4.0,0.0,0.0,0.0,0.24896722665932247
arraial d'ajuda,8,779.42,196.45,7,1,-9.54780753968254,8,4.25,1.0,14.285714285714285,12.5,0.252046393472069
arraial do cabo,29,5237.89,1171.42,28,6,-8.87500496031746,28,3.892857142857143,5.0,21.428571428571427,17.857142857142858,0.22364349003129122
arraias,2,197.9,56.33,2,0,-9.688935185185185,2,4.5,0.0,0.0,0.0,0.2846387064173825
arroio do meio,10,1425.21,222.96,9,0,-14.378332047325102,10,4.2,1.0,0.0,10.0,0.15644010356368535
arroio do sal,8,918.97,411.34,7,0,-17.621931216931216,8,4.5,0.0,0.0,0.0,0.44760982404213406
arroio do tigre,2,285.0,34.0,2,0,-8.124380787037037,2,4.5,0.0,0.0,0.0,0.11929824561403508
arroio dos ratos,9,1034.18,192.34,9,0,-17.57365997942387,9,4.666666666666667,1.0,0.0,11.11111111111111,0.18598309771993268
arroio grande,3,336.77,121.07000000000001,3,1,-7.877997685185186,3,3.3333333333333335,1.0,33.33333333333333,33.33333333333333,0.35950351872197644
arroio trinta,1,169.9,15.94,1,0,-16.086099537037036,1,4.0,0.0,0.0,0.0,0.09381989405532666
arrozal,3,833.89,78.92,3,0,-10.703344907407407,2,4.5,0.0,0.0,0.0,0.0946407799589874
artur nogueira,43,6029.68,815.62,40,0,-10.517329571759259,43,3.9069767441860463,7.0,0.0,16.27906976744186,0.13526754321954065
aruana,2,144.8,35.51,2,0,-13.720792824074074,2,5.0,0.0,0.0,0.0,0.2452348066298342
aruja,69,7614.78,1107.4,68,1,-11.409269812091503,69,4.173913043478261,9.0,1.4705882352941175,13.043478260869565,0.14542770769477256
arvoredo,1,34.3,15.1,1,0,-1.2652430555555556,1,3.0,0.0,0.0,0.0,0.44023323615160354
arvorezinha,4,262.5,66.28999999999999,4,0,-13.004386574074074,4,4.5,0.0,0.0,0.0,0.2525333333333333
ascurra,4,342.6,71.65,4,1,-6.32917824074074,4,3.75,1.0,25.0,25.0,0.2091360186806772
assai,6,861.5699999999999,158.23000000000002,5,1,-8.939194444444444,6,4.333333333333333,1.0,20.0,16.666666666666664,0.1836530984133617
assare,1,81.0,37.26,1,0,-13.269085648148149,1,5.0,0.0,0.0,0.0,0.45999999999999996
assis,84,12199.23,1620.08,84,1,-12.071025132275132,83,4.542168674698795,3.0,1.1904761904761905,3.614457831325301,0.1328018243774402
assis chateaubriand,12,1200.31,225.99,12,1,-12.141913580246914,12,3.75,3.0,8.333333333333332,25.0,0.18827636193983222
assuncao,1,80.0,52.69,1,1,17.66287037037037,1,1.0,1.0,100.0,100.0,0.658625
astolfo dutra,11,1294.52,215.17000000000002,11,1,-17.92765888047138,11,4.636363636363637,1.0,9.090909090909092,9.090909090909092,0.16621604919197852
astorga,7,411.77,144.51,7,0,-18.551474867724867,7,4.571428571428571,0.0,0.0,0.0,0.35094834494985067
atalaia,1,89.58,48.07,1,0,-21.38462962962963,1,3.0,0.0,0.0,0.0,0.5366153159187319
atalanta,1,263.99,87.01,1,0,-4.0846990740740745,1,4.0,0.0,0.0,0.0,0.32959581802341
ataleia,3,164.8,35.89,2,0,-0.7062615740740741,3,3.6666666666666665,1.0,0.0,33.33333333333333,0.21777912621359222
atibaia,159,20913.21,2873.2,154,10,-10.030342036435787,158,4.215189873417722,18.0,6.493506493506493,11.39240506329114,0.13738684783445487
atilio vivacqua,1,89.9,17.88,1,1,1.4992824074074074,1,1.0,1.0,100.0,100.0,0.19888765294771968
augustinopolis,1,107.0,37.89,1,0,-10.315324074074073,1,5.0,0.0,0.0,0.0,0.3541121495327103
augusto correa,3,347.99,92.00999999999999,3,0,-28.757187499999997,3,4.666666666666667,0.0,0.0,0.0,0.2644041495445271
augusto pestana,2,76.88,67.07,2,0,-16.695497685185185,2,2.5,1.0,0.0,50.0,0.8723985431841831
aurea,2,409.5,42.0,2,0,-19.501475694444444,2,5.0,0.0,0.0,0.0,0.10256410256410256
auriflama,10,1871.6599999999999,158.11,10,0,-9.487690972222222,10,4.6,1.0,0.0,10.0,0.0844758129147388
aurilandia,1,122.99,53.21,1,0,-14.391423611111112,1,4.0,0.0,0.0,0.0,0.4326367997398163
aurora,5,739.59,130.57999999999998,5,0,-16.294497685185185,5,4.8,0.0,0.0,0.0,0.1765572817371787
aurora do para,1,78.0,37.46,1,0,-21.28820601851852,1,5.0,0.0,0.0,0.0,0.48025641025641025
avai,1,179.99,47.97,0,0,,1,1.0,1.0,,100.0,0.2665148063781321
avanhandava,7,757.6800000000001,147.65,7,0,-11.764011243386244,7,4.142857142857143,1.0,0.0,14.285714285714285,0.19487118572484424
avare,64,8382.97,1330.5,63,4,-10.684359935332157,64,4.109375,9.0,6.349206349206349,14.0625,0.15871463216497256
avelar,4,606.0,218.23999999999998,4,1,-10.13355324074074,4,3.75,1.0,25.0,25.0,0.3601320132013201
avelino lopes,2,72.89,69.83,2,0,-17.748229166666665,2,4.5,0.0,0.0,0.0,0.9580189326382219
azurita,3,169.70000000000002,51.15,3,2,-3.7030748456790126,3,4.333333333333333,0.0,66.66666666666666,0.0,0.3014142604596346
bacabal,11,3243.71,639.79,11,0,-13.374728535353535,11,4.0,2.0,0.0,18.181818181818183,0.19724019718162225
bacaxa,1,57.9,14.61,1,0,-27.287465277777777,1,4.0,0.0,0.0,0.0,0.2523316062176166
bacuri,3,315.42,128.79,3,0,-28.115405092592592,3,2.6666666666666665,1.0,0.0,33.33333333333333,0.4083127258892904
bady bassitt,7,594.7,111.0,6,0,-15.078950617283951,7,3.7142857142857144,1.0,0.0,14.285714285714285,0.18664873045232888
baependi,8,1409.04,178.35,8,0,-15.210095486111111,8,4.875,0.0,0.0,0.0,0.1265755407937319
bage,65,9435.64,1356.26,62,8,-11.305941606929512,65,4.2615384615384615,8.0,12.903225806451612,12.307692307692308,0.14373799763450068
baguari,1,49.0,15.1,0,0,,1,5.0,0.0,,0.0,0.3081632653061224
baianopolis,2,416.3,76.98,2,0,-12.630873842592592,2,4.0,0.0,0.0,0.0,0.18491472495796302
baixa grande,1,44.0,22.24,1,0,-7.361365740740741,1,3.0,0.0,0.0,0.0,0.5054545454545454
baixa grande do ribeiro,1,159.99,53.48,1,0,-12.227673611111111,1,4.0,0.0,0.0,0.0,0.3342708919307456
baixo guandu,8,1399.1,218.07,8,0,-14.836589988425926,8,4.75,0.0,0.0,0.0,0.155864484311343
balbinos,1,55.32,13.97,1,0,-13.235486111111111,1,5.0,0.0,0.0,0.0,0.252530730296457
baldim,2,650.99,48.05,2,0,-12.029230324074074,2,5.0,0.0,0.0,0.0,0.07381065761378823
balneario arroio do silva,4,379.88,70.78999999999999,4,0,-13.56128761574074,4,4.5,0.0,0.0,0.0,0.18634832052227018
balneario barra do sul,4,393.3,89.32000000000001,4,0,-21.465480324074072,4,4.75,0.0,0.0,0.0,0.22710399186371727
balneario camboriu,100,16958.38,2450.52,97,16,-9.25899066914853,99,4.232323232323233,12.0,16.49484536082474,12.121212121212121,0.14450201021559841
balneario gaivota,3,282.3,46.82,3,0,-10.317908950617284,3,3.3333333333333335,1.0,0.0,33.33333333333333,0.16585193057031525
balneario picarras,10,1501.81,225.23,8,1,-12.621462673611111,10,3.7,1.0,12.5,10.0,0.14997236667754243
balneario pinhal,8,898.57,145.37,7,0,-16.634239417989416,8,4.5,0.0,0.0,0.0,0.16177927150917568
balneario rincao,3,393.0,51.3,3,1,-2.192800925925926,3,4.666666666666667,0.0,33.33333333333333,0.0,0.13053435114503817
balsa nova,1,19.45,14.52,1,0,-7.553067129629629,1,5.0,0.0,0.0,0.0,0.7465295629820051
balsamo,6,1257.23,126.25,6,0,-15.650507330246915,6,3.6666666666666665,1.0,0.0,16.666666666666664,0.10041917548897178
balsas,17,5274.43,1333.31,17,5,-7.7220043572984745,17,3.5294117647058822,5.0,29.411764705882355,29.411764705882355,0.2527875050005403
bambui,18,2206.67,352.01,18,1,-14.459420010288065,18,4.111111111111111,4.0,5.555555555555555,22.22222222222222,0.1595209070681162
banabuiu,1,79.0,60.61,1,0,-13.192685185185185,1,5.0,0.0,0.0,0.0,0.7672151898734177
bananal,6,716.65,139.06,5,0,-11.469905092592592,6,3.0,2.0,0.0,33.33333333333333,0.19404172190050933
bananeiras,5,295.24,249.5,5,1,-18.902217592592592,5,3.2,2.0,20.0,40.0,0.8450751930632705
bandeira,3,347.71,71.5,3,0,-15.520254629629628,3,2.3333333333333335,2.0,0.0,66.66666666666666,0.20563112938943373
bandeira do sul,2,414.9,51.4,2,0,-22.353935185185186,2,5.0,0.0,0.0,0.0,0.12388527355989395
bandeirantes,14,1818.1,295.53,14,0,-11.408288690476189,14,3.857142857142857,3.0,0.0,21.428571428571427,0.16254881469666135
bandeirantes d'oeste,1,49.99,15.1,1,0,-12.04349537037037,1,5.0,0.0,0.0,0.0,0.30206041208241646
bandeirantes do tocantins,2,369.98,62.22,2,0,-19.196105324074075,2,4.5,0.0,0.0,0.0,0.16817125250013512
banzae,1,99.99,27.43,1,1,4.013229166666667,1,3.0,0.0,100.0,0.0,0.2743274327432743
barao,1,31.9,25.63,1,0,-24.585381944444446,1,5.0,0.0,0.0,0.0,0.803448275862069
barao ataliba nogueira,1,1300.0,51.51,1,0,-9.212627314814815,1,5.0,0.0,0.0,0.0,0.03962307692307692
barao de cocais,18,1958.4,494.54,18,0,-15.997092335390947,18,3.7777777777777777,3.0,0.0,16.666666666666664,0.25252246732026146
barao de cotegipe,2,126.88999999999999,27.82,2,0,-12.652575231481482,2,5.0,0.0,0.0,0.0,0.2192450153676413
barao de juparana,1,28.49,18.23,1,0,-22.9846875,1,4.0,0.0,0.0,0.0,0.6398736398736399
barao do triunfo,1,79.99,19.15,1,0,-6.604467592592592,1,4.0,0.0,0.0,0.0,0.23940492561570195
barauna,1,229.99,58.38,1,0,-13.10491898148148,1,4.0,0.0,0.0,0.0,0.25383712335318925
barbacena,80,12296.61,2025.09,79,4,-14.149873710736054,79,4.227848101265823,9.0,5.063291139240507,11.39240506329114,0.1646868527179442
barbalha,6,1302.98,212.43,6,2,-2.757845293209877,6,4.5,0.0,33.33333333333333,0.0,0.1630339682880781
barbosa ferraz,3,497.9,64.67,3,0,-18.330381944444444,3,4.666666666666667,0.0,0.0,0.0,0.12988551918055835
barcarena,6,1084.17,239.5,6,1,-14.531259645061729,6,3.3333333333333335,2.0,16.666666666666664,33.33333333333333,0.22090631543023695
bariri,15,2706.45,368.77,15,0,-14.315838734567903,15,4.0,3.0,0.0,20.0,0.1362559810822295
barra,2,143.9,50.94,2,1,-2.8373379629629643,2,4.0,0.0,50.0,0.0,0.353995830437804
barra bonita,29,4122.43,560.52,28,1,-12.148829778439152,29,4.068965517241379,5.0,3.571428571428571,17.24137931034483,0.13596834876517006
barra da estiva,7,860.57,212.10999999999999,7,0,-20.949459325396823,6,4.666666666666667,0.0,0.0,0.0,0.24647617276921108
barra de guabiraba,2,486.4,79.4,2,0,-17.84152199074074,2,5.0,0.0,0.0,0.0,0.1632401315789474
barra de santa rosa,2,400.4,71.92,1,0,-22.970439814814814,2,1.5,2.0,0.0,100.0,0.17962037962037963
barra de santo antonio,2,567.0,62.12,2,0,-5.266973379629629,2,4.5,0.0,0.0,0.0,0.10955908289241623
barra de sao francisco,10,740.66,188.62,9,1,-12.332179783950616,10,3.7,3.0,11.11111111111111,30.0,0.25466475845867204
barra de sao joao,13,2440.85,394.53,13,1,-15.352881054131055,12,3.25,4.0,7.6923076923076925,33.33333333333333,0.16163631521805927
barra de sao miguel,2,155.98000000000002,70.66,2,0,-19.429172453703703,2,5.0,0.0,0.0,0.0,0.4530067957430439
barra do bugres,4,840.25,103.4,4,0,-11.353559027777777,4,4.0,1.0,0.0,25.0,0.12305861350788456
barra do choca,3,799.0,78.49,3,0,-14.342048611111112,3,4.333333333333333,0.0,0.0,0.0,0.09823529411764705
barra do corda,7,889.89,464.44,7,0,-15.863493716931217,7,4.285714285714286,1.0,0.0,14.285714285714285,0.5219072020137321
barra do garcas,25,4076.2000000000003,848.1,25,0,-19.313978703703704,25,4.2,2.0,0.0,8.0,0.20806142976301456
barra do jacare,1,57.9,13.53,1,0,-13.414224537037038,1,5.0,0.0,0.0,0.0,0.23367875647668393
barra do mendes,3,323.99,59.29,3,0,-7.335671296296296,3,5.0,0.0,0.0,0.0,0.18299947529244728
barra do pirai,54,5543.41,1050.49,49,4,-10.139324452003024,54,3.9074074074074074,10.0,8.16326530612245,18.51851851851852,0.1895024903443909
barra do ribeiro,5,553.78,189.10999999999999,5,0,-16.272238425925927,5,4.8,0.0,0.0,0.0,0.34148940012279244
barra do rio azul,1,99.0,49.71,1,0,-13.229861111111111,1,1.0,1.0,0.0,100.0,0.5021212121212121
barra do tarrachil,3,272.9,87.04,3,1,-18.722168209876543,3,4.0,0.0,33.33333333333333,0.0,0.31894466837669483
barra do turvo,3,293.9,86.6,3,1,-1.8533179012345673,3,2.0,2.0,33.33333333333333,66.66666666666666,0.2946580469547465
barra dos coqueiros,3,484.82000000000005,144.64,3,2,8.401246141975308,3,3.6666666666666665,1.0,66.66666666666666,33.33333333333333,0.29833752732973057
barra longa,1,1300.0,41.55,1,0,-14.139548611111111,1,5.0,0.0,0.0,0.0,0.03196153846153846
barra mansa,123,20086.96,2955.84,119,22,-8.85545489028945,122,3.8442622950819674,25.0,18.487394957983195,20.491803278688526,0.14715218231131044
barra velha,16,1684.01,330.4,15,3,-6.437719907407408,16,3.9375,3.0,20.0,18.75,0.19619835986722167
barracao,3,118.47999999999999,48.23,3,0,-13.304621913580247,3,3.0,1.0,0.0,33.33333333333333,0.4070729237002026
barras,3,210.88,80.8,3,2,-2.445760030864197,3,4.333333333333333,0.0,66.66666666666666,0.0,0.38315629742033386
barreira,1,123.89,18.12,1,0,-16.14962962962963,1,5.0,0.0,0.0,0.0,0.14625877794817985
barreiras,52,11043.93,1901.83,51,3,-10.127086737472768,51,3.980392156862745,9.0,5.88235294117647,17.647058823529413,0.17220590858507795
barreirinhas,4,361.42,129.31,4,0,-26.102592592592593,4,5.0,0.0,0.0,0.0,0.35778318853411545
barreiros,6,1381.1599999999999,272.54,5,0,-16.337627314814814,5,3.8,1.0,0.0,20.0,0.1973268846476875
barretos,73,9500.97,1359.67,69,3,-12.525025496511004,73,4.232876712328767,7.0,4.3478260869565215,9.58904109589041,0.143108545759012
barrinha,20,3036.93,402.64,18,3,-3.700579346707819,20,4.05,4.0,16.666666666666664,20.0,0.1325812580467775
barro,4,621.89,147.13,4,1,-7.980891203703704,4,3.25,1.0,25.0,25.0,0.23658524819501842
barro alto,3,189.89000000000001,65.62,3,0,-15.938942901234569,3,5.0,0.0,0.0,0.0,0.34556848701880033
barro preto,1,118.8,27.78,1,0,-12.366469907407408,1,5.0,0.0,0.0,0.0,0.23383838383838385
barrocas,1,99.99,18.27,1,0,-17.195266203703703,1,5.0,0.0,0.0,0.0,0.18271827182718273
barrolandia,2,80.99,43.55,2,0,-12.392002314814814,2,5.0,0.0,0.0,0.0,0.5377207062600321
barros cassal,3,729.0,71.36000000000001,3,0,-11.602183641975309,3,5.0,0.0,0.0,0.0,0.09788751714677643
barroso,11,1289.96,285.56,11,1,-15.099488636363635,11,3.6363636363636362,3.0,9.090909090909092,27.27272727272727,0.22137120530869173
barueri,433,51328.35,7263.29,419,21,-10.150944461018298,433,4.140877598152425,63.0,5.011933174224343,14.549653579676674,0.14150639948488505
bastos,17,1399.6,274.34,17,0,-16.088268654684097,17,4.705882352941177,0.0,0.0,0.0,0.1960131466133181
bataguassu,5,613.0,119.92,5,0,-13.834423611111111,5,4.8,0.0,0.0,0.0,0.19562805872756933
bataipora,1,135.3,44.8,1,0,-16.293298611111112,1,5.0,0.0,0.0,0.0,0.33111603843311155
batalha,3,214.79000000000002,93.31,3,0,-17.899494598765433,3,4.666666666666667,0.0,0.0,0.0,0.43442432143023413
batatais,28,5574.8,583.41,27,1,-13.060155606995885,28,3.9642857142857144,6.0,3.7037037037037033,21.428571428571427,0.10465128793858075
bataypora,2,256.89,35.13,2,0,-17.092690972222222,2,4.5,0.0,0.0,0.0,0.13675113861964266
baturite,3,447.97,103.12,3,0,-13.733827160493826,3,5.0,0.0,0.0,0.0,0.23019398620443332
bauru,273,39462.26,5501.08,263,9,-12.486554138501619,273,4.146520146520147,38.0,3.4220532319391634,13.91941391941392,0.1394010378523683
bayeux,7,808.05,331.36,7,0,-24.232599206349203,7,3.857142857142857,2.0,0.0,28.57142857142857,0.41007363405729846
bebedouro,51,4992.89,1147.62,51,3,-11.748105482933914,51,4.333333333333333,6.0,5.88235294117647,11.76470588235294,0.2298508479057219
beberibe,3,1736.7,87.21,3,1,-2.102337962962963,3,3.0,1.0,33.33333333333333,33.33333333333333,0.0502159267576438
bela cruz,4,899.9,124.57000000000001,4,0,-21.205772569444445,4,4.75,0.0,0.0,0.0,0.13842649183242584
bela vista,3,466.38,56.5,3,0,-11.101844135802468,3,4.333333333333333,0.0,0.0,0.0,0.12114584673442258
